"Date","Price","Open","High","Low","Vol.","Change %"
"08/26/2022","299.50","301.86","302.99","298.13","91.89K","-0.78%"
"08/25/2022","301.86","301.34","302.70","301.17","84.01K","0.19%"
"08/24/2022","301.30","298.83","301.32","298.83","73.64K","0.72%"
"08/23/2022","299.14","294.73","299.14","292.61","89.54K","1.50%"
"08/22/2022","294.73","296.50","297.79","292.73","102.80K","-1.08%"
"08/19/2022","297.94","301.19","302.04","297.33","78.59K","-1.08%"
"08/18/2022","301.19","302.59","302.71","299.26","71.57K","-0.46%"
"08/17/2022","302.59","304.70","305.20","301.05","95.04K","-0.14%"
"08/16/2022","303.02","303.77","304.53","302.40","73.81K","-0.31%"
"08/15/2022","303.97","303.42","307.83","302.96","77.79K","0.18%"
"08/12/2022","303.42","300.18","303.51","299.81","68.87K","1.08%"
"08/11/2022","300.18","303.61","307.57","299.48","128.18K","-1.11%"
"08/10/2022","303.54","301.65","304.22","300.50","92.58K","0.71%"
"08/09/2022","301.41","301.31","302.72","300.01","96.90K","0.03%"
