"Date","Price","Open","High","Low","Vol.","Change %"
"10/05/2021","2,227.06","2,206.87","2,231.25","2,205.17","3.66B","0.74%"
"10/04/2021","2,210.60","2,205.33","2,219.35","2,204.00","3.22B","0.65%"
"10/01/2021","2,196.30","2,186.35","2,202.71","2,178.12","3.42B","0.09%"
"09/30/2021","2,194.43","2,210.69","2,218.09","2,186.83","4.29B","-0.80%"
"09/29/2021","2,212.02","2,194.85","2,221.62","2,193.56","3.73B","-0.05%"
"09/28/2021","2,213.16","2,223.58","2,228.55","2,208.91","3.99B","-0.24%"
"09/27/2021","2,218.44","2,242.47","2,247.02","2,212.07","5.81B","-0.68%"
"09/23/2021","2,233.71","2,232.46","2,241.49","2,217.86","5.85B","1.01%"
"09/22/2021","2,211.35","2,205.29","2,219.15","2,199.49","2.77B","0.22%"
"09/21/2021","2,206.52","2,192.77","2,212.10","2,174.23","2.46B","0.75%"
"09/20/2021","2,190.10","2,209.54","2,214.79","2,185.58","2.38B","-1.51%"
"09/17/2021","2,223.59","2,231.46","2,235.81","2,210.73","3.47B","-0.34%"
"09/16/2021","2,231.27","2,233.29","2,237.00","2,224.05","2.52B","0.32%"
"09/15/2021","2,224.25","2,220.83","2,229.82","2,214.59","2.06B","0.17%"
"09/14/2021","2,220.47","2,242.26","2,242.79","2,216.93","2.86B","-0.58%"
"09/13/2021","2,233.47","2,236.02","2,250.23","2,226.00","2.66B","-0.28%"
"09/10/2021","2,239.69","2,237.91","2,247.53","2,218.46","2.68B","0.36%"
"09/09/2021","2,231.62","2,246.35","2,260.99","2,228.77","3.05B","-0.89%"
"09/08/2021","2,251.69","2,242.95","2,254.67","2,230.71","2.80B","0.07%"
"09/07/2021","2,250.09","2,274.22","2,281.85","2,246.66","4.23B","-0.70%"
"09/06/2021","2,265.85","2,273.65","2,277.82","2,259.73","3.35B","-0.26%"
"09/03/2021","2,271.81","2,277.64","2,283.84","2,261.40","3.34B","0.16%"
"09/02/2021","2,268.23","2,245.32","2,275.37","2,242.77","3.14B","1.03%"
"09/01/2021","2,245.09","2,260.09","2,265.46","2,236.14","2.94B","-0.43%"
"08/31/2021","2,254.77","2,241.52","2,262.79","2,235.08","3.53B","0.45%"
"08/30/2021","2,244.66","2,226.61","2,248.33","2,225.74","3.61B","1.52%"
"08/27/2021","2,211.09","2,196.02","2,216.74","2,192.35","3.23B","0.71%"
"08/26/2021","2,195.59","2,198.10","2,201.09","2,188.35","2.62B","-0.05%"
"08/25/2021","2,196.79","2,183.18","2,198.18","2,178.12","2.75B","0.90%"
"08/24/2021","2,177.20","2,183.28","2,198.17","2,174.37","3.74B","0.27%"
"08/23/2021","2,171.37","2,144.34","2,172.74","2,144.10","4.50B","2.20%"
"08/20/2021","2,124.53","2,121.97","2,128.00","2,114.64","2.96B","0.54%"
"08/19/2021","2,113.15","2,118.24","2,129.20","2,112.15","2.33B","-0.68%"
"08/18/2021","2,127.71","2,120.31","2,136.85","2,117.73","2.74B","0.51%"
"08/17/2021","2,116.90","2,107.47","2,120.27","2,100.12","2.83B","0.88%"
"08/16/2021","2,098.33","2,090.83","2,102.13","2,072.20","2.96B","0.32%"
"08/13/2021","2,091.67","2,088.77","2,105.71","2,084.68","3.10B","-0.04%"
"08/11/2021","2,092.60","2,115.67","2,118.58","2,090.97","3.52B","-0.58%"
"08/10/2021","2,104.74","2,107.86","2,118.06","2,099.96","3.27B","0.12%"
"08/09/2021","2,102.31","2,085.26","2,107.94","2,079.58","2.02B","1.28%"
"08/06/2021","2,075.78","2,087.39","2,099.19","2,064.93","2.35B","-0.38%"
"08/05/2021","2,083.64","2,112.10","2,116.51","2,082.79","2.24B","-1.46%"
"08/04/2021","2,114.57","2,108.79","2,119.82","2,095.77","1.96B","0.35%"
"08/03/2021","2,107.14","2,088.46","2,107.14","2,086.36","2.46B","0.97%"
"08/02/2021","2,086.95","2,083.32","2,087.56","2,067.72","2.21B","0.37%"
"07/30/2021","2,079.28","2,096.61","2,100.42","2,072.37","3.25B","-0.94%"
"07/29/2021","2,099.09","2,104.24","2,109.21","2,091.47","2.89B","0.06%"
"07/27/2021","2,097.73","2,114.28","2,120.44","2,087.61","2.13B","-0.65%"
"07/23/2021","2,111.53","2,121.28","2,125.51","2,105.08","2.34B","-0.65%"
"07/22/2021","2,125.31","2,123.21","2,128.97","2,115.78","2.59B","0.77%"
"07/21/2021","2,109.02","2,110.10","2,114.33","2,095.75","3.01B","0.18%"
"07/20/2021","2,105.27","2,121.80","2,123.73","2,094.31","3.85B","-1.11%"
"07/19/2021","2,128.90","2,132.02","2,140.60","2,121.70","2.72B","-1.20%"
"07/16/2021","2,154.70","2,147.41","2,157.67","2,144.11","3.93B","0.08%"
"07/15/2021","2,153.02","2,157.87","2,165.59","2,150.05","2.51B","0.14%"
"07/14/2021","2,150.07","2,154.73","2,158.25","2,139.88","2.52B","-0.28%"
"07/13/2021","2,156.05","2,139.05","2,159.02","2,135.80","2.84B","1.36%"
"07/12/2021","2,127.12","2,140.15","2,144.75","2,118.79","3.37B","-0.18%"
"07/09/2021","2,130.97","2,114.84","2,139.37","2,111.24","4.28B","0.50%"
"07/08/2021","2,120.32","2,147.10","2,151.72","2,114.79","5.68B","-2.06%"
"07/07/2021","2,164.89","2,171.95","2,178.43","2,159.87","3.32B","-0.82%"
"07/06/2021","2,182.76","2,179.52","2,190.33","2,177.98","2.08B","0.65%"
"07/05/2021","2,168.58","2,169.56","2,172.57","2,158.40","2.13B","0.10%"
"07/02/2021","2,166.37","2,180.62","2,189.07","2,159.37","3.09B","-0.86%"
"07/01/2021","2,185.11","2,181.92","2,191.16","2,171.72","3.39B","0.36%"
"06/30/2021","2,177.34","2,193.00","2,198.37","2,171.17","3.31B","-0.35%"
"06/29/2021","2,184.92","2,172.20","2,193.21","2,170.01","2.67B","0.73%"
"06/28/2021","2,169.13","2,162.64","2,174.45","2,151.45","3.25B","-0.31%"
"06/25/2021","2,175.86","2,189.56","2,194.69","2,169.15","2.70B","-0.20%"
"06/24/2021","2,180.21","2,180.59","2,183.70","2,158.40","3.87B","-0.34%"
"06/23/2021","2,187.62","2,205.08","2,206.91","2,185.02","3.21B","-0.33%"
"06/22/2021","2,194.80","2,210.48","2,214.67","2,194.11","3.52B","-0.08%"
"06/21/2021","2,196.54","2,191.19","2,198.43","2,181.99","4.40B","-0.80%"
"06/18/2021","2,214.30","2,222.35","2,226.47","2,201.01","5.14B","-0.24%"
"06/17/2021","2,219.57","2,225.02","2,239.79","2,216.89","3.27B","-0.55%"
"06/16/2021","2,231.89","2,229.13","2,242.58","2,223.32","4.11B","0.16%"
"06/15/2021","2,228.30","2,248.31","2,250.94","2,223.02","3.87B","-0.86%"
"06/14/2021","2,247.66","2,259.47","2,261.52","2,240.50","5.00B","-0.18%"
"06/11/2021","2,251.77","2,242.04","2,252.38","2,238.07","3.86B","0.87%"
"06/10/2021","2,232.44","2,244.38","2,251.06","2,230.46","4.12B","-0.16%"
"06/09/2021","2,236.10","2,223.30","2,239.66","2,223.02","3.41B","0.91%"
"06/08/2021","2,216.04","2,218.36","2,225.21","2,203.49","5.74B","0.02%"
"06/07/2021","2,215.61","2,224.51","2,235.85","2,213.76","3.58B","0.07%"
"06/04/2021","2,214.16","2,219.15","2,232.01","2,213.83","3.67B","-0.58%"
"06/02/2021","2,227.05","2,240.20","2,243.97","2,220.60","4.97B","-0.20%"
"06/01/2021","2,231.56","2,204.00","2,234.46","2,196.79","3.69B","1.91%"
"05/31/2021","2,189.79","2,176.71","2,192.31","2,168.54","2.44B","0.61%"
"05/28/2021","2,176.58","2,190.14","2,196.95","2,173.49","2.94B","-0.13%"
"05/27/2021","2,179.34","2,160.61","2,188.25","2,157.04","4.25B","0.97%"
"05/25/2021","2,158.33","2,148.77","2,162.93","2,143.15","2.48B","1.27%"
"05/24/2021","2,131.21","2,136.21","2,143.86","2,124.31","2.53B","-0.09%"
"05/21/2021","2,133.16","2,142.82","2,143.87","2,121.96","3.11B","-0.12%"
"05/20/2021","2,135.63","2,149.29","2,155.18","2,133.96","3.11B","-0.43%"
"05/19/2021","2,144.85","2,144.84","2,157.46","2,139.30","2.92B","-0.45%"
"05/18/2021","2,154.56","2,147.86","2,161.06","2,145.14","2.86B","1.10%"
"05/17/2021","2,131.20","2,121.30","2,139.94","2,104.20","2.90B","0.03%"
"05/14/2021","2,130.59","2,139.09","2,143.87","2,106.08","3.34B","0.03%"
"05/13/2021","2,129.97","2,136.39","2,145.72","2,067.45","5.04B","-1.54%"
"05/12/2021","2,163.29","2,168.24","2,172.21","2,139.50","3.63B","-0.40%"
"05/11/2021","2,171.96","2,165.09","2,185.20","2,153.64","3.39B","-0.41%"
"05/10/2021","2,180.97","2,192.63","2,192.94","2,161.24","2.61B","0.37%"
"05/07/2021","2,172.90","2,167.83","2,179.46","2,159.30","2.62B","1.00%"
"05/06/2021","2,151.46","2,123.49","2,158.70","2,120.16","2.77B","1.61%"
"05/05/2021","2,117.45","2,169.28","2,171.82","2,114.31","4.19B","-2.58%"
"04/30/2021","2,173.52","2,190.59","2,193.37","2,172.42","3.00B","-0.81%"
"04/29/2021","2,191.34","2,181.64","2,195.02","2,180.21","4.10B","1.02%"
"04/28/2021","2,169.24","2,153.81","2,172.61","2,149.51","3.16B","1.07%"
"04/27/2021","2,146.23","2,151.84","2,161.27","2,137.21","3.05B","-0.03%"
"04/26/2021","2,146.98","2,140.54","2,151.53","2,128.20","2.81B","0.18%"
"04/23/2021","2,143.07","2,157.22","2,158.58","2,137.50","3.06B","-0.99%"
"04/22/2021","2,164.44","2,192.48","2,195.04","2,158.68","2.99B","-0.96%"
"04/21/2021","2,185.32","2,181.34","2,193.27","2,179.87","2.17B","-0.19%"
"04/20/2021","2,189.41","2,179.83","2,193.13","2,174.02","3.06B","0.32%"
"04/19/2021","2,182.50","2,156.46","2,184.32","2,151.76","2.77B","1.56%"
"04/16/2021","2,148.94","2,143.74","2,150.00","2,124.10","3.50B","0.61%"
"04/12/2021","2,135.81","2,162.80","2,163.70","2,131.65","2.99B","-1.60%"
"04/09/2021","2,170.57","2,164.04","2,180.30","2,163.26","2.82B","0.51%"
"04/08/2021","2,159.57","2,154.14","2,167.29","2,150.53","2.90B","0.11%"
"04/07/2021","2,157.21","2,170.87","2,179.47","2,155.60","4.30B","-1.51%"
"04/05/2021","2,190.24","2,219.52","2,222.97","2,184.29","4.10B","-1.15%"
"04/02/2021","2,215.68","2,226.51","2,231.38","2,213.48","4.02B","0.05%"
"04/01/2021","2,214.57","2,213.43","2,223.32","2,206.04","2.85B","0.50%"
"03/31/2021","2,203.56","2,210.68","2,213.03","2,199.79","2.40B","-0.16%"
"03/30/2021","2,207.07","2,206.07","2,214.36","2,199.69","4.31B","0.41%"
"03/29/2021","2,198.00","2,199.09","2,213.75","2,196.07","3.23B","0.48%"
"03/26/2021","2,187.42","2,192.03","2,198.42","2,176.65","3.78B","0.22%"
"03/25/2021","2,182.62","2,188.89","2,195.21","2,179.77","3.73B","0.01%"
"03/24/2021","2,182.35","2,162.82","2,182.35","2,159.38","3.33B","0.39%"
"03/23/2021","2,173.93","2,185.74","2,189.01","2,170.10","4.08B","-0.15%"
"03/22/2021","2,177.25","2,174.42","2,187.24","2,160.89","2.75B","0.04%"
"03/19/2021","2,176.48","2,176.66","2,182.87","2,164.37","3.74B","-0.58%"
"03/18/2021","2,189.10","2,211.35","2,217.54","2,187.72","3.67B","-0.08%"
"03/17/2021","2,190.84","2,183.44","2,198.76","2,177.37","3.59B","0.21%"
"03/16/2021","2,186.15","2,194.75","2,202.15","2,182.74","4.58B","-0.18%"
"03/15/2021","2,190.10","2,204.76","2,208.88","2,184.70","3.08B","-0.34%"
"03/12/2021","2,197.65","2,215.67","2,223.77","2,189.10","4.24B","-0.49%"
"03/11/2021","2,208.57","2,217.69","2,221.46","2,197.93","4.32B","0.25%"
"03/10/2021","2,203.12","2,174.70","2,205.02","2,169.93","4.48B","1.45%"
"03/09/2021","2,171.59","2,179.02","2,182.29","2,151.00","3.71B","0.32%"
"03/08/2021","2,164.58","2,189.55","2,195.05","2,158.48","4.25B","-0.06%"
"03/05/2021","2,165.92","2,148.25","2,184.01","2,146.33","4.24B","0.52%"
"03/04/2021","2,154.76","2,161.54","2,168.09","2,147.74","3.88B","-0.99%"
"03/03/2021","2,176.34","2,123.06","2,176.34","2,122.69","4.60B","3.03%"
"03/02/2021","2,112.43","2,115.63","2,122.71","2,108.47","2.98B","0.03%"
"03/01/2021","2,111.87","2,101.19","2,120.11","2,092.96","3.19B","0.30%"
"02/25/2021","2,105.49","2,122.72","2,128.69","2,101.07","3.87B","0.55%"
"02/24/2021","2,094.02","2,112.83","2,119.18","2,085.26","2.70B","-0.64%"
"02/23/2021","2,107.42","2,087.66","2,118.69","2,085.29","2.74B","1.71%"
"02/22/2021","2,071.99","2,110.28","2,111.96","2,068.93","3.34B","-1.53%"
"02/19/2021","2,104.12","2,110.44","2,115.39","2,092.79","3.07B","-0.82%"
"02/18/2021","2,121.53","2,134.63","2,142.50","2,121.02","2.89B","-0.29%"
"02/17/2021","2,127.61","2,135.89","2,151.20","2,126.22","3.03B","-0.72%"
"02/16/2021","2,143.00","2,148.62","2,152.97","2,141.35","2.30B","0.06%"
"02/15/2021","2,141.70","2,133.62","2,152.18","2,125.88","2.50B","0.78%"
"02/11/2021","2,125.03","2,145.25","2,146.47","2,116.45","2.18B","-0.65%"
"02/10/2021","2,138.93","2,151.50","2,155.05","2,131.78","2.73B","-0.02%"
"02/09/2021","2,139.27","2,149.11","2,157.48","2,136.58","3.94B","0.15%"
"02/08/2021","2,136.17","2,122.99","2,137.75","2,119.55","4.58B","1.54%"
"02/05/2021","2,103.84","2,094.28","2,106.45","2,090.40","3.07B","1.06%"
"02/04/2021","2,081.86","2,088.27","2,097.49","2,073.23","3.24B","0.04%"
"02/03/2021","2,081.12","2,109.12","2,111.71","2,081.02","3.61B","-0.38%"
"02/02/2021","2,089.05","2,099.58","2,107.62","2,080.09","3.00B","0.55%"
"02/01/2021","2,077.57","2,057.74","2,084.15","2,043.41","3.34B","0.82%"
"01/29/2021","2,060.65","2,077.99","2,081.02","2,042.37","4.55B","-0.06%"
"01/28/2021","2,061.99","2,082.54","2,098.85","2,060.93","3.81B","-2.16%"
"01/27/2021","2,107.43","2,130.41","2,137.65","2,107.43","2.62B","-1.27%"
"01/26/2021","2,134.45","2,107.77","2,137.91","2,096.01","2.84B","0.85%"
"01/25/2021","2,116.40","2,109.84","2,121.03","2,097.55","2.73B","0.31%"
"01/22/2021","2,109.83","2,125.20","2,140.69","2,102.72","3.32B","-1.12%"
"01/21/2021","2,133.73","2,151.75","2,157.42","2,127.73","4.05B","-0.09%"
"01/20/2021","2,135.64","2,149.00","2,157.59","2,127.52","3.45B","-0.49%"
"01/19/2021","2,146.20","2,140.54","2,157.61","2,139.45","3.04B","0.96%"
"01/18/2021","2,125.84","2,128.38","2,136.57","2,114.16","2.64B","-0.76%"
"01/15/2021","2,142.20","2,171.07","2,183.49","2,134.05","3.57B","-1.29%"
"01/14/2021","2,170.26","2,185.20","2,199.21","2,166.60","3.70B","-0.90%"
"01/13/2021","2,189.87","2,191.70","2,214.41","2,182.35","4.37B","0.52%"
"01/12/2021","2,178.47","2,173.69","2,183.95","2,159.47","3.24B","0.15%"
"01/11/2021","2,175.10","2,182.71","2,201.98","2,161.44","3.82B","-0.16%"
"01/08/2021","2,178.64","2,160.69","2,179.57","2,152.23","5.92B","1.93%"
"01/07/2021","2,137.38","2,133.26","2,146.71","2,119.00","7.77B","1.53%"
"01/06/2021","2,105.23","2,130.30","2,141.36","2,094.62","7.71B","-1.27%"
"01/05/2021","2,132.34","2,066.75","2,132.35","2,063.41","6.04B","3.09%"
"01/04/2021","2,068.37","2,005.70","2,068.39","1,999.76","4.71B","1.54%"
"12/30/2020","2,037.03","2,074.17","2,077.26","2,030.60","4.31B","-1.41%"
"12/29/2020","2,066.08","2,037.11","2,066.08","2,031.53","3.32B","1.97%"
"12/28/2020","2,026.21","2,072.44","2,073.40","2,025.70","4.49B","-1.48%"
"12/25/2020","2,056.64","2,047.57","2,061.82","2,041.22","4.61B","0.99%"
"12/24/2020","2,036.57","2,007.22","2,042.23","1,992.44","5.24B","1.81%"
"12/23/2020","2,000.37","2,020.02","2,047.74","2,000.31","5.42B","-1.14%"
"12/22/2020","2,023.51","1,997.32","2,033.00","1,969.23","5.82B","1.58%"
"12/21/2020","1,992.04","2,036.55","2,070.40","1,991.67","8.02B","-5.90%"
"12/18/2020","2,116.85","2,121.44","2,130.57","2,103.80","5.13B","-0.16%"
"12/17/2020","2,120.24","2,128.61","2,141.55","2,118.79","16.85B","-0.04%"
"12/16/2020","2,121.15","2,130.09","2,132.53","2,108.68","9.16B","0.31%"
"12/15/2020","2,114.59","2,097.63","2,116.43","2,083.99","5.42B","0.17%"
"12/14/2020","2,111.04","2,140.56","2,148.62","2,105.78","5.67B","-0.98%"
"12/09/2020","2,131.90","2,144.31","2,157.13","2,118.36","6.52B","0.12%"
"12/08/2020","2,129.41","2,089.82","2,139.40","2,079.06","7.80B","1.67%"
"12/04/2020","2,094.34","2,077.41","2,103.87","2,076.41","5.10B","0.88%"
"12/03/2020","2,076.01","2,055.64","2,079.35","2,049.64","4.18B","1.48%"
"12/02/2020","2,045.74","2,041.46","2,066.44","2,039.46","4.05B","-0.24%"
"12/01/2020","2,050.63","2,044.07","2,066.75","2,042.00","4.46B","1.08%"
"11/30/2020","2,028.65","2,061.40","2,071.26","2,028.20","8.12B","-2.39%"
"11/27/2020","2,078.38","2,070.07","2,089.06","2,064.84","3.81B","0.11%"
"11/26/2020","2,076.01","2,063.16","2,077.15","2,054.47","3.36B","1.03%"
"11/25/2020","2,054.83","2,056.58","2,075.84","2,013.94","5.19B","1.19%"
"11/24/2020","2,030.61","2,078.14","2,083.59","2,029.41","5.98B","-1.56%"
"11/23/2020","2,062.78","2,025.43","2,066.57","2,022.09","6.88B","2.46%"
"11/20/2020","2,013.16","1,979.88","2,014.64","1,976.41","4.61B","1.62%"
"11/19/2020","1,981.06","1,974.06","1,992.27","1,971.77","3.25B","0.18%"
"11/18/2020","1,977.56","1,944.43","1,977.63","1,936.07","2.93B","1.31%"
"11/17/2020","1,952.02","1,964.58","1,979.05","1,943.65","4.51B","-0.19%"
"11/16/2020","1,955.67","1,972.20","1,980.14","1,955.25","3.96B","0.33%"
"11/13/2020","1,949.24","1,921.36","1,960.16","1,916.30","5.02B","0.87%"
"11/12/2020","1,932.44","1,942.09","1,943.28","1,917.09","3.52B","-1.00%"
"11/11/2020","1,951.97","1,965.49","1,971.62","1,927.30","4.88B","0.36%"
"11/10/2020","1,944.93","1,919.55","1,953.59","1,887.84","7.62B","6.03%"
"11/09/2020","1,834.32","1,825.60","1,850.49","1,819.23","3.83B","2.45%"
"11/06/2020","1,790.47","1,797.60","1,806.80","1,775.40","3.32B","-0.32%"
"11/05/2020","1,796.18","1,744.58","1,801.01","1,741.22","3.55B","4.15%"
"11/04/2020","1,724.65","1,728.68","1,741.48","1,712.73","2.45B","-0.11%"
"11/03/2020","1,726.50","1,705.45","1,728.90","1,705.21","2.59B","1.97%"
"11/02/2020","1,693.19","1,684.88","1,694.71","1,676.13","2.08B","0.62%"
"10/30/2020","1,682.72","1,697.35","1,698.47","1,669.20","2.22B","-0.63%"
"10/29/2020","1,693.32","1,691.70","1,702.56","1,683.75","1.99B","-0.64%"
"10/28/2020","1,704.23","1,704.34","1,721.43","1,700.88","2.24B","-0.22%"
"10/27/2020","1,707.96","1,692.60","1,713.22","1,686.21","1.85B","0.14%"
"10/26/2020","1,705.63","1,714.47","1,717.36","1,700.77","1.48B","-0.61%"
"10/22/2020","1,716.16","1,716.16","1,733.38","1,700.18","2.37B","-0.24%"
"10/21/2020","1,720.22","1,720.60","1,728.76","1,710.42","2.15B","0.60%"
"10/20/2020","1,709.89","1,701.93","1,724.14","1,693.67","1.99B","0.11%"
"10/19/2020","1,708.00","1,725.75","1,727.88","1,700.89","2.36B","-2.09%"
"10/16/2020","1,744.39","1,761.68","1,765.95","1,733.52","2.17B","-0.74%"
"10/15/2020","1,757.31","1,772.64","1,778.99","1,754.12","2.60B","-1.71%"
"10/14/2020","1,787.92","1,797.64","1,800.95","1,777.53","2.35B","-1.00%"
"10/12/2020","1,805.96","1,800.14","1,814.37","1,792.14","2.07B","0.50%"
"10/09/2020","1,796.99","1,814.99","1,817.25","1,791.08","2.52B","-0.60%"
"10/08/2020","1,807.76","1,801.80","1,820.90","1,798.03","3.35B","0.89%"
"10/07/2020","1,791.88","1,764.96","1,793.18","1,759.40","2.43B","1.26%"
"10/06/2020","1,769.60","1,771.57","1,780.04","1,765.46","2.61B","0.73%"
"10/05/2020","1,756.81","1,760.52","1,765.63","1,749.13","1.75B","0.57%"
"10/02/2020","1,746.91","1,763.51","1,764.96","1,737.49","2.29B","-1.24%"
"10/01/2020","1,768.87","1,765.03","1,775.37","1,745.42","2.15B","0.92%"
"09/30/2020","1,752.71","1,788.92","1,791.05","1,751.97","2.02B","-1.86%"
"09/29/2020","1,785.99","1,803.62","1,805.23","1,780.56","1.66B","-0.67%"
"09/28/2020","1,798.11","1,774.80","1,800.43","1,774.64","1.67B","1.90%"
"09/25/2020","1,764.58","1,774.57","1,783.60","1,759.44","1.90B","-0.20%"
"09/24/2020","1,768.11","1,784.38","1,791.41","1,759.95","2.51B","-1.72%"
"09/23/2020","1,799.09","1,814.66","1,816.59","1,795.55","2.28B","-0.54%"
"09/22/2020","1,808.85","1,817.17","1,823.01","1,800.74","1.80B","-0.83%"
"09/21/2020","1,824.00","1,855.58","1,858.65","1,820.59","2.01B","-1.27%"
"09/18/2020","1,847.55","1,847.44","1,855.52","1,834.63","2.50B","0.29%"
"09/17/2020","1,842.24","1,849.75","1,854.63","1,835.01","2.34B","-0.84%"
"09/16/2020","1,857.82","1,846.75","1,861.85","1,841.76","2.26B","0.65%"
"09/15/2020","1,845.89","1,832.40","1,847.62","1,826.86","2.09B","1.14%"
"09/14/2020","1,825.00","1,846.24","1,849.45","1,821.94","1.87B","-0.68%"
"09/11/2020","1,837.44","1,852.30","1,862.33","1,835.72","2.68B","-0.94%"
"09/10/2020","1,854.88","1,861.16","1,867.18","1,847.02","2.33B","-0.21%"
"09/09/2020","1,858.80","1,836.90","1,862.52","1,832.23","2.18B","-0.13%"
"09/08/2020","1,861.17","1,879.07","1,879.48","1,859.04","1.85B","-1.44%"
"09/03/2020","1,888.31","1,900.53","1,904.48","1,882.24","1.67B","-0.34%"
"09/02/2020","1,894.66","1,877.91","1,895.66","1,871.91","1.69B","0.76%"
"09/01/2020","1,880.34","1,892.41","1,897.72","1,872.72","2.01B","-0.43%"
"08/31/2020","1,888.52","1,919.92","1,927.85","1,886.20","2.41B","-1.16%"
"08/28/2020","1,910.78","1,932.30","1,936.91","1,905.07","2.27B","-0.39%"
"08/27/2020","1,918.32","1,911.66","1,927.06","1,908.53","2.30B","0.32%"
"08/26/2020","1,912.29","1,906.69","1,914.90","1,894.18","2.10B","0.43%"
"08/25/2020","1,904.09","1,917.78","1,922.20","1,902.85","2.43B","0.03%"
"08/24/2020","1,903.44","1,884.85","1,905.61","1,873.97","2.37B","1.53%"
"08/21/2020","1,874.74","1,887.73","1,891.28","1,870.17","1.65B","0.08%"
"08/20/2020","1,873.29","1,874.75","1,887.43","1,868.04","2.12B","-1.10%"
"08/19/2020","1,894.14","1,933.46","1,935.39","1,883.82","3.22B","-1.92%"
"08/18/2020","1,931.22","1,916.49","1,931.46","1,916.00","2.23B","0.77%"
"08/17/2020","1,916.38","1,928.38","1,932.16","1,907.11","2.18B","-0.32%"
"08/14/2020","1,922.55","1,950.88","1,954.86","1,918.64","2.33B","-1.57%"
"08/13/2020","1,953.18","1,954.36","1,963.28","1,946.84","3.45B","1.03%"
"08/11/2020","1,933.27","1,928.28","1,944.41","1,924.58","3.14B","1.29%"
"08/10/2020","1,908.57","1,917.17","1,922.27","1,908.37","1.35B","-0.23%"
"08/07/2020","1,912.99","1,924.55","1,926.96","1,907.60","1.84B","-0.77%"
"08/06/2020","1,927.78","1,928.96","1,948.29","1,927.78","2.46B","-0.24%"
"08/05/2020","1,932.47","1,928.93","1,939.69","1,913.80","2.50B","0.54%"
"08/04/2020","1,922.08","1,920.40","1,933.01","1,916.47","2.40B","0.96%"
"08/03/2020","1,903.83","1,914.29","1,915.66","1,891.23","2.22B","-0.95%"
"07/31/2020","1,922.18","1,897.63","1,922.39","1,879.19","2.84B","1.17%"
"07/30/2020","1,899.86","1,947.55","1,951.03","1,895.13","3.79B","-1.99%"
"07/29/2020","1,938.38","1,953.62","1,960.26","1,936.32","2.21B","-0.46%"
"07/24/2020","1,947.28","1,959.04","1,962.40","1,940.01","2.22B","-1.60%"
"07/23/2020","1,978.87","1,975.32","1,986.14","1,960.76","2.57B","0.16%"
"07/22/2020","1,975.74","2,015.03","2,017.40","1,975.35","2.78B","-1.67%"
"07/21/2020","2,009.29","1,994.14","2,013.85","1,992.19","2.86B","1.53%"
"07/20/2020","1,979.01","1,979.63","1,992.55","1,968.94","2.15B","-0.16%"
"07/17/2020","1,982.12","1,971.05","1,985.27","1,964.93","2.16B","0.98%"
"07/16/2020","1,962.90","1,974.46","1,979.76","1,955.25","1.88B","-0.63%"
"07/15/2020","1,975.39","1,970.38","1,981.20","1,959.65","2.62B","1.19%"
"07/14/2020","1,952.19","1,936.66","1,955.21","1,926.21","2.80B","-0.07%"
"07/13/2020","1,953.50","1,986.13","1,988.76","1,948.65","3.44B","-0.71%"
"07/10/2020","1,967.56","1,981.91","1,990.84","1,960.35","2.75B","-1.43%"
"07/09/2020","1,996.13","2,000.28","2,006.54","1,983.91","3.18B","0.19%"
"07/08/2020","1,992.36","2,009.07","2,021.72","1,990.36","2.94B","-0.99%"
"07/07/2020","2,012.33","2,040.23","2,044.93","2,012.26","5.61B","-0.06%"
"07/03/2020","2,013.48","2,023.10","2,027.58","2,010.45","4.92B","-0.25%"
"07/02/2020","2,018.61","1,989.75","2,022.67","1,983.73","3.23B","2.14%"
"07/01/2020","1,976.29","1,969.63","1,977.19","1,945.31","3.27B","0.88%"
"06/30/2020","1,959.01","1,968.84","1,980.43","1,959.01","2.94B","0.75%"
"06/29/2020","1,944.37","1,927.83","1,944.42","1,915.40","2.50B","0.02%"
"06/26/2020","1,943.90","1,953.07","1,965.60","1,939.10","2.46B","0.33%"
"06/25/2020","1,937.53","1,923.66","1,938.57","1,906.41","3.70B","-0.54%"
"06/24/2020","1,948.06","1,994.31","1,999.43","1,947.59","3.73B","-1.88%"
"06/23/2020","1,985.42","1,990.09","1,994.07","1,976.63","2.89B","0.38%"
"06/22/2020","1,977.83","1,989.16","2,004.15","1,970.56","3.45B","-1.48%"
"06/19/2020","2,007.45","2,019.13","2,024.77","2,003.27","3.50B","-0.29%"
"06/18/2020","2,013.38","1,991.12","2,021.16","1,988.87","5.86B","-0.35%"
"06/17/2020","2,020.42","1,997.96","2,029.22","1,990.95","5.07B","0.68%"
"06/16/2020","2,006.81","2,020.12","2,022.86","1,998.43","6.76B","2.18%"
"06/15/2020","1,963.91","2,014.32","2,025.22","1,956.95","6.45B","-3.35%"
"06/12/2020","2,032.00","1,995.82","2,039.23","1,988.17","8.69B","-1.13%"
"06/11/2020","2,055.15","2,082.58","2,096.83","2,035.10","7.77B","-1.78%"
"06/10/2020","2,092.39","2,088.82","2,101.13","2,064.56","3.88B","0.89%"
"06/09/2020","2,074.03","2,123.95","2,140.46","2,062.78","5.60B","-2.41%"
"06/08/2020","2,125.35","2,147.48","2,157.28","2,113.11","5.82B","0.04%"
"06/05/2020","2,124.48","2,091.36","2,130.51","2,069.23","5.74B","1.93%"
